t,FeDuo,FeDuo_0,FeRBC,FeRBC_0,FeSpleen,FeSpleen_0,FeLiver,FeLiver_0,Fe2Tf,NTBI,Tf,Fe1Tf,Hepcidin,Fe2Tf_0,Fe1Tf_0,NTBI_0,Fe2Tf_,FeRest,FeOutside,FeRest_0,FeBM,FeBM_0
2.53300000000000000E+03,9.36837022392592953E-12,1.17590568764482616E-02,1.58113585077816923E-09,3.79799887308647985E-02,1.63104095223822566E-10,3.94239993824369028E-03,7.57275501962836012E-11,2.00010982078910023E-03,9.70060444456418768E-13,1.19443046337222406E-15,1.58218203978767791E-05,3.35397448197237915E-13,2.30017456622936928E-08,1.35248217077738177E-05,9.35334218449802701E-06,3.33112334770477758E-08,1.73942639118030509E-20,1.09670554297874719E-11,2.59023297985765557E-07,2.86841656269651226E-04,3.03783614661137227E-03,1.09246037738197244E-10
2.55000000000000000E+03,8.87174316485029975E-12,1.17590568761392310E-02,1.49731819323737022E-09,3.79799887321901689E-02,1.54457777248697646E-10,3.94239993627309472E-03,7.17131539016601566E-11,2.00010982032592819E-03,9.18636531339790525E-13,1.13111245934771646E-15,1.58218204290872971E-05,3.17617681078685602E-13,2.30017456622936928E-08,1.35248217223012798E-05,9.35334220797068217E-06,3.33112334292277962E-08,1.55989685728137120E-20,1.03856804036057337E-11,2.59027576403522055E-07,2.86841656272962162E-04,3.03783614670371854E-03,1.03454791543340030E-10
2.56700000000000000E+03,8.40144282322393479E-12,1.17590568758466161E-02,1.41794379698222917E-09,3.79799887334489328E-02,1.46269809599328325E-10,3.94239993440743171E-03,6.79115649359356047E-11,2.00010981988750763E-03,8.69938653294366096E-13,1.07115100880616421E-15,1.58218204586415573E-05,3.00780437843731871E-13,2.30017456622936928E-08,1.35248217360603424E-05,9.35334223019863089E-06,3.33112333839484192E-08,1.39889691019758579E-20,9.83512467283564080E-12,2.59031628017899064E-07,2.86841656276123154E-04,3.03783614679142269E-03,9.79705453383568433E-11
2.58400000000000000E+03,7.95607359234518428E-12,1.17590568755695478E-02,1.34277712010644406E-09,3.79799887346444279E-02,1.38515894646910426E-10,3.94239993264111546E-03,6.43115021608519618E-11,2.00010981947251537E-03,8.23822300373316175E-13,1.01436817733542713E-15,1.58218204866279426E-05,2.84835754328506592E-13,2.30017456622936928E-08,1.35248217490915326E-05,9.35334225124806878E-06,3.33112333410737488E-08,1.25451407585264948E-20,9.31375447454105020E-12,2.59035464851979652E-07,2.86841656279140760E-04,3.03783614687471544E-03,9.27770247341859206E-11
2.60100000000000000E+03,7.53431384807670434E-12,1.17590568753071986E-02,1.27159510702535384E-09,3.79799887357798321E-02,1.31173022805326240E-10,3.94239993096885417E-03,6.09022824630557360E-11,2.00010981907970155E-03,7.80150623251479045E-13,9.60595463013633940E-16,1.58218205131296859E-05,2.69736315020604373E-13,2.30017456622936928E-08,1.35248217614333617E-05,9.35334227118149503E-06,3.33112333004759891E-08,1.12503327027205421E-20,8.82002265326001424E-12,2.59039098291491227E-07,2.86841656282021485E-04,3.03783614695381969E-03,8.78588180640708999E-11
2.61800000000000000E+03,7.13491202695270190E-12,1.17590568750587880E-02,1.20418652656303292E-09,3.79799887368581710E-02,1.24219404250652118E-10,3.94239992938564751E-03,5.76737890521728494E-11,2.00010981870788005E-03,7.38794027127936996E-13,9.09673296382864733E-16,1.58218205382250088E-05,2.55437312651403571E-13,2.30017456622936928E-08,1.35248217731224028E-05,9.35334229005788176E-06,3.33112332620352185E-08,1.00891646725053293E-20,8.35246406985240543E-12,2.59042539118591463E-07,2.86841656284771238E-04,3.03783614702894710E-03,8.32013306497534857E-11
2.63500000000000000E+03,6.75668291218974377E-12,1.17590568748235751E-02,1.14035134512807609E-09,3.79799887378823031E-02,1.17634404260286100E-10,3.94239992788675362E-03,5.46164414394359604E-11,2.00010981835592981E-03,6.99629787156323719E-13,8.61450566930180349E-16,1.58218205619787604E-05,2.41896315231448985E-13,2.30017456622936928E-08,1.35248217841950682E-05,9.35334230792955188E-06,3.33112332256547498E-08,9.04784274355147223E-21,7.90969125372932068E-12,2.59045797543864854E-07,2.86841656287396037E-04,3.03783614710030191E-03,7.87907414920626317E-11
2.65200000000000000E+03,6.39850411658021034E-12,1.17590568746008574E-02,1.07990013311799024E-09,3.79799887388549279E-02,1.11398481979817078E-10,3.94239992646766742E-03,5.17211670077767435E-11,2.00010981802278788E-03,6.62541684261169351E-13,8.15784174668584696E-16,1.58218205844716627E-05,2.29073140134794006E-13,2.30017456622936928E-08,1.35248217946820950E-05,9.35334232485340400E-06,3.33112331912076404E-08,8.11399753865828303E-21,7.49039028556225279E-12,2.59048883236622206E-07,2.86841656289901249E-04,3.03783614716805978E-03,7.46139622573813585E-11
2.66900000000000000E+03,6.05931275183080548E-12,1.17590568743899705E-02,1.02265350279070210E-09,3.79799887397786334E-02,1.05493132435927247E-10,3.94239992512415011E-03,4.89793740890161715E-11,2.00010981770744941E-03,6.27419660260597892E-13,7.72538605492011739E-16,1.58218206057714174E-05,2.16929734857664521E-13,2.30017456622936928E-08,1.35248218046143322E-05,9.35334234088000936E-06,3.33112331585897515E-08,7.27653628510951063E-21,7.09331689825428231E-12,2.59051805353593867E-07,2.86841656292292132E-04,3.03783614723240804E-03,7.06585984382823163E-11
2.68600000000000000E+03,5.73810227446333755E-12,1.17590568741902917E-02,9.68441575935087257E-10,3.79799887406558692E-02,9.99008316232504967E-11,3.94239992385217366E-03,4.63829264682621770E-11,2.00010981740896421E-03,5.94159491270926956E-13,7.31585529039347414E-16,1.58218206259408338E-05,2.05430064098610090E-13,2.30017456622936928E-08,1.35248218140212260E-05,9.35334235605675438E-06,3.33112331277048325E-08,6.52551101098582928E-21,6.71729278460272432E-12,2.59054572566102819E-07,2.86841656294573781E-04,3.03783614729351888E-03,6.69129125730797682E-11
2.70300000000000000E+03,5.43391949891734907E-12,1.17590568740012190E-02,9.17103479760834953E-10,3.79799887414889459E-02,9.46049845022348288E-11,3.94239992264792862E-03,4.39241192398554053E-11,2.00010981712642850E-03,5.62662478424491448E-13,6.92803417876429054E-16,1.58218206450401258E-05,1.94540002824578996E-13,2.30017456622936928E-08,1.35248218229305049E-05,9.35334237042878592E-06,3.33112330984603914E-08,5.85200049355586656E-21,6.36120210069646063E-12,2.59057193085795570E-07,2.86841656296750968E-04,3.03783614735155102E-03,6.33657894151508235E-11
2.72000000000000000E+03,5.14586176899134899E-12,1.17590568738221903E-02,8.68486869511717850E-10,3.79799887422800908E-02,8.95898757536929401E-11,3.94239992150780851E-03,4.15956559432167104E-11,2.00010981685899139E-03,5.32835154982856752E-13,6.56077186865741551E-16,1.58218206631265323E-05,1.84227235005642754E-13,2.30017456622936928E-08,1.35248218313684066E-05,9.35334238403895366E-06,3.33112330707684359E-08,5.24800449811633253E-21,6.02398815467182301E-12,2.59059674689011196E-07,2.86841656298828407E-04,3.03783614740666145E-03,6.00067029486671338E-11
2.73700000000000000E+03,4.87307427922892695E-12,1.17590568736526731E-02,8.22447476385628866E-10,3.79799887430313857E-02,8.48406231439054437E-11,3.94239992042839590E-03,3.93906269107472758E-11,2.00010981660584579E-03,5.04589008976212821E-13,6.21297851653282212E-16,1.58218206802597828E-05,1.74461157717939365E-13,2.30017456622936928E-08,1.35248218393587208E-05,9.35334239692993454E-06,3.33112330445355542E-08,4.70634794327637434E-21,5.70465027100098613E-12,2.59062024739856679E-07,2.86841656300810437E-04,3.03783614745899285E-03,5.68256851528575322E-11
2.75400000000000000E+03,4.61474753830076586E-12,1.17590568734921627E-02,7.78848679419844022E-10,3.79799887437448636E-02,8.03431333618887615E-11,3.94239991940646250E-03,3.73024887635288752E-11,2.00010981636622757E-03,4.77840220546108636E-13,5.88362205260243198E-16,1.58218206964840619E-05,1.65212790330039384E-13,2.30017456622936928E-08,1.35248218469263503E-05,9.35334240913742419E-06,3.33112330196959358E-08,4.22059674356837604E-21,5.40224082100765708E-12,2.59064250212060260E-07,2.86841656302701394E-04,3.03783614750869138E-03,5.38132964221082267E-11
2.77100000000000000E+03,4.37011496685582717E-12,1.17590568733401783E-02,7.37561100071098887E-10,3.79799887444224188E-02,7.60840601977769086E-11,3.94239991843894824E-03,3.53250449939790670E-11,2.00010981613941551E-03,4.52509413211645455E-13,5.57172511817577613E-16,1.58218207118475150E-05,1.56454688503715122E-13,2.30017456622936928E-08,1.35248218540936653E-05,9.35334242069763838E-06,3.33112329961757301E-08,3.78498085523567494E-21,5.11586241079826628E-12,2.59066357709665349E-07,2.86841656304505398E-04,3.03783614755588583E-03,5.09605975541264698E-11
2.78800000000000000E+03,4.13915160084346281E-12,1.17590568731966213E-02,6.98580525060998928E-10,3.79799887450651130E-02,7.20629690250540819E-11,3.94239991752553479E-03,3.34580938095862719E-11,2.00010981592531334E-03,4.28594002043013360E-13,5.27725588507812705E-16,1.58218207260624592E-05,1.48185958501764363E-13,2.30017456622936928E-08,1.35248218609164869E-05,9.35334243150145383E-06,3.33112329745010437E-08,3.39549613426376427E-21,4.84548581628017278E-12,2.59068347447735993E-07,2.86841656306224455E-04,3.03783614760073798E-03,4.82672974392048478E-11
2.80500000000000000E+03,3.92039479618081539E-12,1.17590568730607525E-02,6.61660098325694002E-10,3.79799887456753679E-02,6.82543950897593789E-11,3.94239991666093820E-03,3.16898121876065701E-11,2.00010981572267639E-03,4.05942535600986564E-13,4.99834953930357934E-16,1.58218207395255465E-05,1.40354236141873589E-13,2.30017456622936928E-08,1.35248218673797650E-05,9.35334244173422509E-06,3.33112329539746296E-08,3.04607696475902679E-21,4.58939879739897250E-12,2.59070232026879318E-07,2.86841656307865612E-04,3.03783614764322309E-03,4.57163399548032442E-11
2.82200000000000000E+03,3.71319942830623247E-12,1.17590568729320864E-02,6.26690939713682064E-10,3.79799887462548696E-02,6.46471067200323544E-11,3.94239991584222505E-03,3.00149853786355893E-11,2.00010981553086324E-03,3.84488213602145150E-13,4.73418357228934485E-16,1.58218207522589182E-05,1.32936425292855327E-13,2.30017456622936928E-08,1.35248218735054717E-05,9.35334245141946578E-06,3.33112329345672122E-08,2.73259478975522365E-21,4.34684614095909524E-12,2.59072017004811902E-07,2.86841656309431796E-04,3.03783614768351204E-03,4.33002022020098894E-11
2.83900000000000000E+03,3.51695446790371813E-12,1.17590568728102238E-02,5.93569923458931939E-10,3.79799887468032366E-02,6.12304658450554897E-11,3.94239991506670218E-03,2.84286742360944165E-11,2.00010981534924507E-03,3.64167766205765179E-13,4.48397894583525158E-16,1.58218207632326638E-05,1.25910650463286057E-13,2.30017456622936928E-08,1.35248218795146097E-05,9.35334246017833363E-06,3.33112329181716520E-08,2.45138882297551294E-21,4.11711254726496352E-12,2.59073707645521113E-07,2.86841656310921815E-04,3.03783614772151680E-03,4.10117588719360688E-11
2.85600000000000000E+03,3.33108117894795924E-12,1.17590568726948074E-02,5.62199374058053650E-10,3.79799887473241393E-02,5.79943966228677923E-11,3.94239991433237985E-03,2.69262006504850930E-11,2.00010981517727933E-03,3.44921267410924677E-13,4.24699779385599104E-16,1.58218207736260189E-05,1.19256192306820512E-13,2.30017456622936928E-08,1.35248218852067948E-05,9.35334246847424208E-06,3.33112329026443403E-08,2.19912405754072884E-21,3.89952052066566995E-12,2.59075308934789413E-07,2.86841656312339518E-04,3.03783614775781849E-03,3.88442612328362877E-11
2.87300000000000000E+03,3.15503141198108123E-12,1.17590568725855094E-02,5.32486778220331578E-10,3.79799887478189796E-02,5.49293557262117615E-11,3.94239991363705758E-03,2.55031337533654913E-11,2.00010981501446425E-03,3.26691958350111573E-13,4.02254124725985393E-16,1.58218207834702426E-05,1.12953426501480748E-13,2.30017456622936928E-08,1.35248218905986288E-05,9.35334247633186858E-06,3.33112328879382734E-08,1.97281921952751934E-21,3.69342837158890730E-12,2.59076825594897588E-07,2.86841656313690325E-04,3.03783614779229655E-03,3.67913172277235600E-11
2.89000000000000000E+03,2.98828598759424698E-12,1.17590568724819985E-02,5.04344512041519872E-10,3.79799887482890064E-02,5.20263041987758948E-11,3.94239991297865196E-03,2.41552768505246097E-11,2.00010981486032106E-03,3.09426079898003818E-13,3.80994737263535433E-16,1.58218207927930768E-05,1.06983765883088712E-13,2.30017456622936928E-08,1.35248218957062019E-05,9.35334248377388650E-06,3.33112328740123172E-08,1.76980283077635464E-21,3.49822832416582589E-12,2.59078262098550917E-07,2.86841656314978087E-04,3.03783614782504163E-03,3.48468726239102683E-11
2.90700000000000000E+03,2.83035316534185105E-12,1.17590568723839710E-02,4.77689582596647558E-10,3.79799887487354687E-02,4.92766807988726628E-11,3.94239991235521055E-03,2.28786550457233891E-11,2.00010981471438962E-03,2.93072714133211052E-13,3.60858922017621622E-16,1.58218208016225347E-05,1.01329605630852530E-13,2.30017456622936928E-08,1.35248219005444371E-05,9.35334249082243390E-06,3.33112328608243981E-08,1.58767832939682148E-21,3.31334472387021588E-12,2.59079622682068853E-07,2.86841656316206108E-04,3.03783614785614392E-03,3.30051931587713102E-11
2.92400000000000000E+03,2.68076719357482501E-12,1.17590568722911355E-02,4.52443383189808002E-10,3.79799887491595531E-02,4.66723767519099043E-11,3.94239991176487635E-03,2.16695035185294747E-11,2.00010981457623407E-03,2.77583634178634514E-13,3.41787297476462138E-16,1.58218208100617950E-05,9.59742713501367344E-14,2.30017456622936928E-08,1.35248219051130482E-05,9.35334249752729599E-06,3.33112328481950706E-08,1.42428495344956426E-21,3.13823233988507451E-12,2.59080911357879292E-07,2.86841656317377589E-04,3.03783614788572399E-03,3.12608476291241653E-11
2.94100000000000000E+03,2.53908693591587369E-12,1.17590568722032267E-02,4.28531461539096510E-10,3.79799887495635979E-02,4.42057118372213646E-11,3.94239991120605773E-03,2.05242564216721857E-11,2.00010981444546498E-03,2.62913161961008371E-13,3.23723620396752072E-16,1.58218208228218145E-05,9.09019699157621838E-14,2.30017456622936928E-08,1.35248219085319341E-05,9.35334250569616135E-06,3.33112328275215640E-08,1.27771458688211200E-21,2.97237475718982895E-12,2.59082131926350345E-07,2.86841656318497678E-04,3.03783614791398263E-03,2.96086918743356482E-11
2.95800000000000000E+03,2.40489457032706091E-12,1.17590568721199773E-02,4.05883300213357969E-10,3.79799887499472841E-02,4.18694117387297397E-11,3.94239991067688641E-03,1.94395363651972321E-11,2.00010981432168248E-03,2.49018033559392706E-13,3.06614620203865149E-16,1.58218208349067859E-05,8.60977428423610699E-14,2.30017456622936928E-08,1.35248219117706408E-05,9.35334251343313817E-06,3.33112328079425496E-08,1.14622897022630996E-21,2.81528285362807649E-12,2.59083287986998604E-07,2.86841656319568436E-04,3.03783614794069174E-03,2.80438536059470594E-11
2.97500000000000000E+03,2.27779435693216271E-12,1.17590568720411324E-02,3.84432108672626348E-10,3.79799887503116246E-02,3.96565865925967553E-11,3.94239991017580546E-03,1.84121444563617101E-11,2.00010981420450451E-03,2.35857271558781339E-13,2.90409841612667559E-16,1.58218208463526337E-05,8.15474222296405655E-14,2.30017456622936928E-08,1.35248219148386280E-05,9.35334252076112513E-06,3.33112327893997146E-08,1.02827420504331389E-21,2.66649335746137895E-12,2.59084382949103410E-07,2.86841656320590676E-04,3.03783614796605730E-03,2.65617180390627543E-11
2.99200000000000000E+03,2.15741147095985343E-12,1.17590568719664681E-02,3.64114626299611867E-10,3.79799887506576117E-02,3.75607106686990436E-11,3.94239990970132129E-03,1.74390508659483845E-11,2.00010981409357242E-03,2.23392064226663242E-13,2.75061495932309742E-16,1.58218208571932222E-05,7.72375889598041348E-14,2.30017456622936928E-08,1.35248219177448844E-05,9.35334252770176223E-06,3.33112327718381143E-08,9.22457861619899288E-22,2.52556748115841930E-12,2.59085420041762041E-07,2.86841656321565807E-04,3.03783614799014610E-03,2.51579142831100784E-11
3.00900000000000000E+03,2.04339089736727268E-12,1.17590568718957556E-02,3.44870935841032990E-10,3.79799887509861683E-02,3.55756031259227868E-11,3.94239990925202358E-03,1.65173858931500832E-11,2.00010981398855356E-03,2.11585651055305174E-13,2.60524320134961876E-16,1.58218208674605050E-05,7.31555331239202446E-14,2.30017456622936928E-08,1.35248219204979397E-05,9.35334253427550700E-06,3.33112327552059143E-08,8.27530802293918406E-22,2.39208962738904215E-12,2.59086402323411470E-07,2.86841656322495944E-04,3.03783614801302233E-03,2.38283024518734776E-11
3.02600000000000000E+03,1.93539638388336961E-12,1.17590568718287884E-02,3.26644286708696995E-10,3.79799887512981410E-02,3.36954097845583252E-11,3.94239990882656963E-03,1.56444315026811342E-11,2.00010981388913005E-03,2.00403214353212128E-13,2.46755443372506216E-16,1.58218208771618918E-05,6.92892165398774485E-14,2.30017456622936928E-08,1.35248219231101622E-05,9.35334254049313033E-06,3.33112327394955972E-08,7.42366793215854512E-22,2.26566616340732765E-12,2.59087332690848736E-07,2.86841656323382551E-04,3.03783614803464436E-03,2.25689614547696551E-11
3.04300000000000000E+03,1.83310944938656130E-12,1.17590568717653495E-02,3.09380927619417394E-10,3.79799887515911982E-02,3.19145858620570610E-11,3.94239990842326204E-03,1.48176133091734934E-11,2.00010981379494628E-03,1.89811776570034711E-13,2.33714260568257262E-16,1.58218208849437360E-05,6.56272372470852133E-14,2.30017456622936928E-08,1.35248219258518825E-05,9.35334254584539600E-06,3.33112327271857733E-08,6.65971284866051755E-22,2.14592426021038814E-12,2.59088213887772852E-07,2.86841656324220747E-04,3.03783614805475501E-03,2.13761774333716212E-11
3.06000000000000000E+03,1.73622844467946371E-12,1.17590568717052656E-02,2.93029948079244230E-10,3.79799887518697254E-02,3.02278796211319371E-11,3.94239990804142511E-03,1.40344929851318207E-11,2.00010981370573335E-03,1.79780103031631409E-13,2.21362312609999321E-16,1.58218208923136544E-05,6.21587958939716411E-14,2.30017456622936928E-08,1.35248219284491464E-05,9.35334255091460189E-06,3.33112327155282838E-08,5.97438260356139449E-22,2.03251079304403209E-12,2.59089048512877034E-07,2.86841656325013896E-04,3.03783614807419215E-03,2.02464328089904776E-11
3.07700000000000000E+03,1.64446766292273758E-12,1.17590568716483632E-02,2.77543128246530223E-10,3.79799887521344581E-02,2.86303168821880203E-11,3.94239990767988619E-03,1.32927610702512775E-11,2.00010981362125449E-03,1.70278609840709917E-13,2.09663172995171328E-16,1.58218208992937006E-05,5.88736638772623331E-14,2.30017456622936928E-08,1.35248219309094959E-05,9.35334255571581334E-06,3.33112327044880696E-08,5.35957795659875749E-22,1.92509130002367378E-12,2.59089839027511548E-07,2.86841656325767524E-04,3.03783614809265308E-03,1.91763959092583473E-11
3.09400000000000000E+03,1.55755649706456772E-12,1.17590568715944758E-02,2.62874796729046072E-10,3.79799887523860485E-02,2.71171863542019275E-11,3.94239990733756453E-03,1.25902301606778151E-11,2.00010981354127289E-03,1.61279276627785530E-13,1.98582340385224581E-16,1.58218209059046606E-05,5.57621531818547644E-14,2.30017456622936928E-08,1.35248219332401444E-05,9.35334256026326557E-06,3.33112326940321957E-08,4.80804127594311771E-22,1.82334899578893228E-12,2.59090587762942995E-07,2.86841656326485266E-04,3.03783614811019330E-03,1.81629111428094293E-11
3.11100000000000000E+03,1.47523864180857086E-12,1.17590568715434454E-02,2.48981695896799395E-10,3.79799887526251212E-02,2.56840257408920027E-11,3.94239990701343319E-03,1.19248284582476932E-11,2.00010981346555308E-03,1.52755563917752467E-13,1.88087136859466898E-16,1.58218209121660467E-05,5.28150878103922927E-14,2.30017456622936928E-08,1.35248219354479306E-05,9.35334256457037051E-06,3.33112326841297320E-08,4.31326179757301049E-22,1.72698383728799677E-12,2.59091296927228824E-07,2.86841656327169723E-04,3.03783614812685792E-03,1.72029896932960822E-11
3.12800000000000000E+03,1.39727133775682638E-12,1.17590568714951160E-02,2.35822854313157887E-10,3.79799887528522728E-02,2.43266085811851488E-11,3.94239990670652591E-03,1.12945936606533023E-11,2.00010981339387127E-03,1.44682334863739877E-13,1.78146611546693115E-16,1.58218209180331661E-05,5.00237767227144383E-14,2.30017456622936928E-08,1.35248219375511965E-05,9.35334256862606929E-06,3.33112326748664076E-08,3.86936935758851603E-22,1.63571163893591167E-12,2.59091968611729436E-07,2.86841656327822359E-04,3.03783614814268858E-03,1.62938007052210343E-11
3.14500000000000000E+03,1.32342465549953099E-12,1.17590568714493471E-02,2.23359465908019978E-10,3.79799887530680932E-02,2.30409317851741417E-11,3.94239990641592330E-03,1.06976671745179581E-11,2.00010981332601192E-03,1.37035781124647506E-13,1.68731449384279832E-16,1.58218209196890851E-05,4.73799881982760531E-14,2.30017456622936928E-08,1.35248219402875686E-05,9.35334257097946394E-06,3.33112326732238850E-08,3.47118015817320713E-22,1.54926323453709120E-12,2.59092604797275316E-07,2.86841656328445124E-04,3.03783614815772820E-03,1.54326629356023167E-11
3.16200000000000000E+03,1.25348081754636123E-12,1.17590568714060050E-02,2.11554775536970970E-10,3.79799887532731653E-02,2.18232038288254445E-11,3.94239990614076580E-03,1.01322886343088065E-11,2.00010981326177381E-03,1.29793352629618462E-13,1.59813884553953410E-16,1.58218209212566517E-05,4.48759255840008299E-14,2.30017456622936928E-08,1.35248219428797283E-05,9.35334257320819905E-06,3.33112326716701354E-08,3.11397185164915148E-22,1.46738368350166546E-12,2.59093207360008920E-07,2.86841656329039376E-04,3.03783614817201885E-03,1.46170368468830194E-11
3.17900000000000000E+03,1.18723355608313591E-12,1.17590568713649597E-02,2.00373970588387121E-10,3.79799887534680095E-02,2.06698335725612452E-11,3.94239990588022855E-03,9.59679071093936338E-12,2.00010981320096438E-03,1.22933691101774730E-13,1.51367618718921313E-16,1.58218209227413242E-05,4.25042042764556944E-14,2.30017456622936928E-08,1.35248219453351294E-05,9.35334257531916948E-06,3.33112326701989980E-08,2.79352294639417004E-22,1.38983151901251697E-12,2.59093778076917440E-07,2.86841656329606522E-04,3.03783614818559653E-03,1.38445171176653604E-11
3.19600000000000000E+03,1.12448750468234750E-12,1.17590568713260915E-02,1.89784078319392534E-10,3.79799887536531322E-02,1.95774196708276745E-11,3.94239990563353526E-03,9.08959419472960847E-12,2.00010981314339888E-03,1.16436567062793303E-13,1.43367743426311253E-16,1.58218209241473515E-05,4.02578299532022811E-14,2.30017456622936928E-08,1.35248219476610107E-05,9.35334257731855009E-06,3.33112326688063170E-08,2.50605061449235368E-22,1.31637803592796422E-12,2.59094318631072970E-07,2.86841656330147701E-04,3.03783614819849637E-03,1.31128255493299286E-11
3.21300000000000000E+03,1.06505762215692041E-12,1.17590568712892772E-02,1.79753868617622660E-10,3.79799887538290123E-02,1.85427405413566461E-11,3.94239990539995040E-03,8.60920333823946313E-12,2.00010981308890601E-03,1.10282820175168150E-13,1.35790666650894514E-16,1.58218209254788263E-05,3.81301779461969570E-14,2.30017456622936928E-08,1.35248219498642213E-05,9.35334257921220744E-06,3.33112326674880294E-08,2.24816131099968106E-22,1.24680661631907197E-12,2.59094830616596387E-07,2.86841656330664053E-04,3.03783614821075219E-03,1.24198043475087203E-11
3.23000000000000000E+03,1.00876864686467506E-12,1.17590568712544162E-02,1.70253761902089003E-10,3.79799887539961148E-02,1.75627448645618377E-11,3.94239990517877576E-03,8.15420144523610303E-12,2.00010981303732054E-03,1.04454302737476987E-13,1.28614043221202174E-16,1.58218209267540514E-05,3.61149737052994991E-14,2.30017456622936928E-08,1.35248219519485255E-05,9.35334258101113432E-06,3.33112326662140587E-08,2.01679538501612569E-22,1.18091209065273818E-12,2.59095315543358013E-07,2.86841656331156768E-04,3.03783614822239565E-03,1.17634097586449103E-11
3.24700000000000000E+03,9.55454579853357388E-13,1.17590568712214027E-02,1.61255741891557557E-10,3.79799887541548767E-02,1.66345425850473439E-11,3.94239990496935387E-03,7.72324669278282204E-12,2.00010981298848764E-03,9.89338261645485152E-14,1.21816708916018712E-16,1.58218209288275338E-05,3.42062742956314828E-14,2.30017456622936928E-08,1.35248219537577624E-05,9.35334258304521110E-06,3.33112326634254211E-08,1.80925093370994565E-22,1.11850013273662633E-12,2.59095774841430784E-07,2.86841656331626770E-04,3.03783614823345755E-03,1.11417060428628037E-11
3.26400000000000000E+03,9.04958195320461948E-13,1.17590568711901378E-02,1.52733272983109225E-10,3.79799887543057282E-02,1.57553963886863091E-11,3.94239990477106197E-03,7.31506817415458992E-12,2.00010981294226117E-03,9.37051103015678254E-14,1.15378618069531779E-16,1.58218209307910307E-05,3.23984508675652810E-14,2.30017456622936928E-08,1.35248219554716337E-05,9.35334258497167234E-06,3.33112326607851929E-08,1.62306657190651850E-22,1.05938668664185373E-12,2.59096209865307044E-07,2.86841656332075304E-04,3.03783614824396780E-03,1.05528597653646923E-11
3.28100000000000000E+03,8.57130576948421341E-13,1.17590568711605312E-02,1.44661221997399928E-10,3.79799887544490303E-02,1.49227136301569352E-11,3.94239990458330504E-03,6.92846215084869193E-12,2.00010981289850277E-03,8.87527354088887903E-14,1.09280784435490685E-16,1.58218209326504103E-05,3.06861720611516528E-14,2.30017456622936928E-08,1.35248219570951570E-05,9.35334258679622027E-06,3.33112326582854333E-08,1.45604197079269604E-22,1.00339742391279677E-12,2.59096621897893738E-07,2.86841656332503239E-04,3.03783614825395201E-03,9.99513438956518136E-12
3.29800000000000000E+03,8.11830678741811551E-13,1.17590568711324946E-02,1.37015784059659062E-10,3.79799887545851714E-02,1.41340386870977554E-11,3.94239990440552277E-03,6.56228850271211343E-12,2.00010981285707930E-03,8.40620966899304004E-14,1.03505225202885917E-16,1.58218209344116324E-05,2.90643882822085865E-14,2.30017456622936928E-08,1.35248219586330080E-05,9.35334258852441143E-06,3.33112326559178505E-08,1.30620544217558205E-22,9.50367229464004911E-13,2.59097012154295149E-07,2.86841656332911441E-04,3.03783614826343791E-03,9.46688515594122060E-12
3.31500000000000000E+03,7.68924909076114892E-13,1.17590568711059378E-02,1.29774412397944439E-10,3.79799887547145124E-02,1.33870457183576912E-11,3.94239990423718954E-03,6.21546736567045330E-12,2.00010981281786588E-03,7.96193612209235643E-14,9.80349079637653273E-17,1.58218209360796503E-05,2.75283168108224275E-14,2.30017456622936928E-08,1.35248219600897471E-05,9.35334259016125009E-06,3.33112326536758667E-08,1.17178820019857219E-22,9.00139714647709509E-13,2.59097381785396596E-07,2.86841656333300670E-04,3.03783614827244806E-03,8.96655423156063400E-12
3.33200000000000000E+03,7.28286736729456273E-13,1.17590568710807929E-02,1.22915751851604603E-10,3.79799887548374140E-02,1.26795318049751582E-11,3.94239990407780141E-03,5.88697594715543180E-12,2.00010981278074540E-03,7.54114271569239151E-14,9.28537004837756870E-17,1.58218209376819216E-05,2.60734276968695548E-14,2.30017456622936928E-08,1.35248219614654387E-05,9.35334259172003296E-06,3.33112326515118365E-08,1.05119549148402359E-22,8.52566756056016369E-13,2.59097731881258437E-07,2.86841656333672117E-04,3.03783614828101022E-03,8.49266611595495912E-12
3.34900000000000000E+03,6.89796317735496749E-13,1.17590568710569787E-02,1.16419575893824839E-10,3.79799887549541540E-02,1.20094104536602690E-11,3.94239990392688047E-03,5.57584550983810265E-12,2.00010981274560641E-03,7.14258850924260305E-14,8.79463231206660728E-17,1.58218209406079291E-05,2.46954304024156851E-14,2.30017456622936928E-08,1.35248219624999387E-05,9.35334259373367761E-06,3.33112326468879763E-08,9.43019028357243481E-23,8.07508058697308504E-13,2.59098063474330349E-07,2.86841656334026489E-04,3.03783614828914347E-03,8.04382328979342714E-12
3.36600000000000000E+03,6.53340141958805414E-13,1.17590568710344290E-02,1.10266726982720134E-10,3.79799887550650722E-02,1.13747054436358540E-11,3.94239990378398176E-03,5.28115851477783370E-12,2.00010981271234308E-03,6.76509814699673688E-14,8.32983037854723532E-17,1.58218209433786078E-05,2.33902611441814382E-14,2.30017456622936928E-08,1.35248219634800320E-05,9.35334259564066556E-06,3.33112326425099873E-08,8.45975885928854825E-23,7.64830742260753909E-13,2.59098377542496782E-07,2.86841656334364489E-04,3.03783614829687080E-03,7.61870209355161886E-12
